achievements_total,appid,avg_players_median_6m,categories,coming_soon,community_id,community_size,controller_support,crawl_status,crawl_timestamp,developers,discount_percent,dlc_count,final_price,first_month_in_window,genres,has_dlc,initial_price,is_free,is_synthetic_community,label_dead,label_dead_binary,last_month,linux,mac,metacritic_score,min_months_ok,min_months_required,months_used,name,pc_min_requirements,publishers,recommendations_total,release_date,required_age,supported_languages,tags,type,windows
24.0,2450120,5.37,"Adventure, Casual, Simulation",False,,,,success,2025-08-26T14:40:22.591006,Octo Games,60.0,0.0,₪14.78,2023-08-01,"Adventure, Casual, Simulation",False,₪36.95,False,False,Dead,1,2024-09-01,False,False,,True,3,5,Naughty College 18+,"Minimum:OS *:Windows 7 or aboveProcessor:Intel or AMDMemory:6 GB RAMGraphics:Direct X compatibleStorage:2 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Octo Games,205.0,"29 Jul, 2023",18.0,"English, French, Italian, German, Spanish - Spain, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Polish, Portuguese - Brazil, Portuguese - Portugal, Russian, Simplified Chinese, Spanish - Latin America, Ukrainian","Sexual Content, Nudity, Mature, NSFW, Realistic, Visual Novel, 3D, Romance, Choices Matter, Indie, Story Rich, Modern, Dating Sim, Adventure, Funny, Narration, Emotional, Comedy, Atmospheric, Singleplayer",game,True
52.0,247020,13.77,"Action, Indie, Simulation, Strategy",False,,,"Full Xbox Controller Support, PS4 Controller Support, PS5 Controller Support",success,2025-08-25T04:29:20.967549,Vertigo Gaming Inc.,75.0,1.0,₪2.73,2025-02-01,"Action, Indie, Simulation, Strategy",True,₪36.95,False,False,Dead,1,2025-07-01,True,True,,True,3,6,"Cook, Serve, Delicious!",Minimum:OS:Windows 10/11+Memory:2 GB RAMGraphics:128MB Graphics card or greaterStorage:150 MB available space,Vertigo Gaming Inc.,11.0,"8 Oct, 2013",0.0,English,"Indie, Time Management, Typing, Difficult, Management, Cooking, Arcade, Strategy, 2D, Funny, Controller, Simulation, Family Friendly, Comedy, Co-op, Local Co-Op, Multiplayer, Local Multiplayer, Singleplayer, 4 Player Local",game,True
34.0,1931090,1.54,"Indie, Strategy",False,,,,success,2025-08-23T19:56:52.229460,Z.F. Gams,0.0,0.0,$2.99,2022-04-01,"Indie, Strategy",False,$2.99,False,False,Dead,1,2022-06-01,False,False,,True,3,3,Hexagonal Tower,"Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7/Windows 8/Windows 10Processor:2.00+ GHz or betterMemory:4 GB RAMGraphics:Radeon HD5450 or better; 256 MB or higherDirectX:Version 9.0cStorage:500 MB available spaceRecommended:Requires a 64-bit processor and operating system*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Z.F. Gams,53.0,"Apr 4, 2022",0.0,"English, French, Japanese, Simplified Chinese, Traditional Chinese, Korean","Strategy, 2D Platformer, Tower Defense, Roguelite, Card Game, Underground, Deckbuilding, Pixel Graphics, Magic, Indie, Hex Grid, Retro, Dark, Singleplayer",game,True
18.0,3062030,24.34,"Casual, Indie, Massively Multiplayer, Simulation, Free To Play",False,,,,success,2025-08-27T20:17:43.029120,White Box,20.0,1.0,Free To Play,2025-02-01,"Casual, Indie, Massively Multiplayer, Simulation, Free To Play",True,₪18.50,True,False,Dead,1,2025-07-01,False,False,,True,3,6,Idle Kitties Online,"Minimum:Requires a 64-bit processor and operating systemOS *:windows 7 +Processor:2 GHz Dual Core +Memory:1024 MB RAMGraphics:512mb +DirectX:Version 11Network:Broadband Internet connectionStorage:200 MB available spaceRecommended:Requires a 64-bit processor and operating system*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",White Box,136.0,"18 Jul, 2024",0.0,English,"Idler, Casual, Cats, Multiplayer, Creature Collector, Relaxing, Cute, Clicker, Side Scroller, Loot, 2D, Minimalist, Cartoony, Hand-drawn, Stylized, Colorful, Gambling, Simulation, Character Customization, Singleplayer",game,True
0.0,3253830,12.13,"Action, Massively Multiplayer, Simulation, Strategy, Free To Play",False,,,,success,2025-08-27T05:49:14.171995,BEIJING WANYU HUDONG TECHNOLOGY CO.LTD.,0.0,2.0,Free To Play,2025-02-01,"Action, Massively Multiplayer, Simulation, Strategy, Free To Play",True,Free To Play,True,False,Dead,1,2025-07-01,False,False,,True,3,6,坦克竞技场：全面行动,"Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7Processor:Intel Core i5Memory:4 GB RAMGraphics:NVIDIA GeForce GT 740DirectX:Version 9.0Network:Broadband Internet connectionStorage:7 GB available spaceRecommended:Requires a 64-bit processor and operating systemOS *:Windows 7 / 8 / 10 / 11Processor:Intel Core i7Memory:8 GB RAMGraphics:NVIDIA GeForce GTX 1060DirectX:Version 11Network:Broadband Internet connectionStorage:10 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.","HK Yimei Entertainment Technology Co., Limited",975.0,"Dec 19, 2024",0.0,"English, Russian, Indonesian, Simplified Chinese, Traditional Chinese, Spanish - Latin America, Vietnamese","Action, Tanks, Free to Play, Competitive, Strategy, Massively Multiplayer, Military, PvP, World War II, Multiplayer, Team-Based, Online Co-Op, War, Third-Person Shooter, Combat, Shooter, Vehicular Combat, Realistic, 3D, RTS",game,True
14.0,2981530,1.73,"Adventure, Casual, Indie, RPG, Strategy",False,,,,success,2025-08-27T15:54:39.023169,邪王真眼呀,0.0,0.0,₪43.95,2025-02-01,"Adventure, Casual, Indie, RPG, Strategy",False,₪43.95,False,False,Dead,1,2025-07-01,False,False,,True,3,6,索罗灵魂之戒—神界篇,Minimum:Requires a 64-bit processor and operating systemOS:Windows7Processor:IntelCore i3Memory:1 GB RAMStorage:2 GB available spaceRecommended:Requires a 64-bit processor and operating systemOS:Windows10Processor:IntelCore i7Memory:2 GB RAMStorage:4 GB available space,邪王真眼呀,25.0,"22 Jul, 2024",0.0,"Japanese, Simplified Chinese","Casual, Adventure, RPG, Action-Adventure, Action RPG, JRPG, 2D, Anime, Cartoon, Cute, Strategy, Indie, Story Rich, Hentai, Turn-Based Combat, Singleplayer",game,True
31.0,2325060,1.23,"Adventure, Casual, Free To Play",False,,,Full Xbox Controller Support,success,2025-08-26T06:06:03.982497,"Gus McGuire, Mark Nusser, Logan Bailey, Hailey White, Alan Buechner",0.0,0.0,Free,2023-03-01,"Adventure, Casual, Free To Play",False,Free,True,False,Dead,1,2023-11-01,False,False,,True,3,4,Alpacalypse,Minimum:OS:Windows 10Processor:Intel(R) Core(TM) i7-6600U CPU @ 2.60GHzMemory:600 MB RAMGraphics:Graphics card with DX11 capabilities.DirectX:Version 11Storage:1 GB available space,Neumont College of Computer Science,146.0,"10 Mar, 2023",0.0,English,"Side Scroller, 2D Platformer, Casual, Platformer, Adventure, Action-Adventure, 2.5D, 2D, Controller, Open World, Action, Free to Play, Combat, Singleplayer",game,True
0.0,2394270,16.55,,False,,,,success,2025-08-26T10:42:30.199169,,20.0,0.0,₪88.76,2023-05-01,,False,₪110.95,False,False,Dead,1,2023-11-01,True,True,,True,3,5,The Invincible Demo,,,0.0,,0.0,,,game,True
0.0,1155340,1.98,"Adventure, Casual, Indie",False,,,,success,2025-08-25T01:41:00.470990,Platinum Games,1.0,0.0,₪25.95,2024-10-01,"Adventure, Casual, Indie",False,₪297.68,False,False,Dead,1,2025-06-01,False,False,,True,3,6,Rescue Team: Evil Genius,"Minimum:OS *:Windows 7 or laterProcessor:2 GHzMemory:2 GB RAMGraphics:512 MB 3D video cardDirectX:Version 11Storage:600 MB available spaceRecommended:OS:Windows 10Processor:3 GHZ processor or betterMemory:4 GB RAMGraphics:1024 MB 3D video cardDirectX:Version 11Storage:600 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Alawar Casual,20.0,"11 Sep, 2019",0.0,"English, German, Korean, Russian","Casual, Indie, Adventure, Time Management, Singleplayer, Addictive, Strategy",game,True
0.0,691730,3.8,"Free To Play, Racing, Simulation, Early Access",False,,,Full Xbox Controller Support,success,2025-08-26T10:33:48.930928,DreamEscape,0.0,0.0,Free,2025-01-01,"Free To Play, Racing, Simulation, Early Access",False,Free,True,False,Dead,1,2025-06-01,False,False,,True,3,6,FPV Drone Simulator,"Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7Processor:1.8 GHz ProcessorMemory:2 GB RAMGraphics:DirectX® 9 level Graphics CardDirectX:Version 10Storage:500 MB available spaceSound Card:DirectX® 9 compatibleAdditional Notes:Plays best on dual stick controllerRecommended:Requires a 64-bit processor and operating system*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",DreamEscape,510.0,"9 Sep, 2017",0.0,English,"Free to Play, Simulation, Racing, Early Access, Flight, Multiplayer",game,True
39.0,2914420,3.725,"Adventure, Casual, Strategy",False,,,,success,2025-08-27T11:29:59.515852,Game Mixer,50.0,0.0,₪12.97,2025-02-01,"Adventure, Casual, Strategy",False,₪25.95,False,False,Dead,1,2025-07-01,False,False,,True,3,6,Rescue Team: Clouded Mind,"Minimum:OS *:Windows 7 or laterProcessor:2 GHz processorMemory:2 GB RAMGraphics:GPU with at least 512MB of VRAMDirectX:Version 11Storage:1 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Alawar Casual,10.0,"20 Jun, 2024",0.0,"English, German, Russian","Casual, Adventure, Strategy, Puzzle, City Builder, Exploration, Time Management, Top-Down, Cute, Colorful, Family Friendly, Conspiracy, Logic, Management, Relaxing, Building, Mystery, Time Manipulation, Base Building, Resource Management",game,True
66.0,41510,0.76,RPG,False,,,,success,2025-08-24T22:41:53.293039,Runic Games,0.0,0.0,₪55.95,2020-07-01,RPG,False,₪55.95,False,False,Dead,1,2021-01-01,False,True,83.0,True,3,6,Torchlight Demo,"OS *:Windows XP or laterProcessor:x86-compatible 800MHz processorMemory:512MBGraphics:DirectX-compatible 3D graphics with at least 64MB of addressable memory (such as an ATI Radeon 7200, NVIDIA GeForce 2, or Intel GMA 950)DirectX®:9.0cHard Drive:400MB*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Arc Games,22.0,"27 Oct, 2009",0.0,English,"RPG, Action RPG, Hack and Slash, Dungeon Crawler, Fantasy, Singleplayer, Loot, Indie, Moddable, Action, Adventure, Isometric, Magic, Cartoon, Exploration, Top-Down, Female Protagonist, Steampunk, Great Soundtrack, Multiplayer",game,True
0.0,3064420,7.185,Adventure,False,,,,success,2025-08-27T20:25:37.327542,MarcialART,0.0,0.0,₪14.50,2025-02-01,Adventure,False,₪14.50,False,False,Dead,1,2025-07-01,True,False,,True,3,6,Innocence Or Money | Season 2 | Episode 1,"Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7 or SuperiorProcessor:2.0GHz Core 2 Duo (64 bit)Memory:4 GB RAMGraphics:OpenGL 2.0 or DirectX 9.0c compatibleDirectX:Version 9.0cStorage:4 GB available spaceRecommended:Requires a 64-bit processor and operating system*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",MarcialART,10.0,"10 Aug, 2024",18.0,"English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Indonesian, Japanese, Korean, Norwegian, Polish, Portuguese - Brazil, Portuguese - Portugal, Romanian, Russian, Simplified Chinese, Spanish - Latin America, Swedish, Turkish, Ukrainian, Estonian, Latvian, Lithuanian, Slovak, Slovenian","Sexual Content, Nudity, Female Protagonist, Visual Novel, NSFW, Adventure, Mature, Dating Sim, Choose Your Own Adventure, Comedy, Dark Humor, Drama, Choices Matter, Funny, Multiple Endings, Open World, Story Rich, Singleplayer, Indie, Cute",game,True
51.0,595740,8.19,Action,False,,,Partial Xbox Controller Support,success,2025-08-26T04:09:24.584619,"KOEI TECMO GAMES CO., LTD.",0.0,7.0,₪189.95,2025-02-01,Action,True,₪189.95,False,False,Dead,1,2025-07-01,False,False,,True,3,6,SAMURAI WARRIORS: Spirit of Sanada,"Minimum:Requires a 64-bit processor and operating systemOS:Windows® 10 (64bit required)Processor:Core i7 870Memory:4 GB RAMGraphics:NVIDIA Geforce GTS 450 or betterDirectX:Version 11Network:Broadband Internet connectionStorage:27 GB available spaceSound Card:DirectX 9.0c overAdditional Notes:640×480 pixel over, High Color, VRAM 1GB overRecommended:Requires a 64-bit processor and operating systemOS:Windows® 10 (64bit required)Processor:Core i7 2600Memory:8 GB RAMGraphics:NVIDIA GeForce GTX980 (3840x2160) / GTX760 (1920x1080)DirectX:Version 11Network:Broadband Internet connectionStorage:27 GB available spaceSound Card:DirectX 9.0c overAdditional Notes:1920x1080 pixel over, True Color, 4K compatible","KOEI TECMO GAMES CO., LTD.",556.0,"23 May, 2017",0.0,"English, Japanese, Traditional Chinese","Action, Musou, Hack and Slash, Historical, Anime, Singleplayer, Story Rich",game,True
55.0,1430760,16.52,"Casual, Indie, Simulation",False,,,Full Xbox Controller Support,success,2025-08-24T03:27:38.245036,FreeMind S.A.,0.0,3.0,₪58.95,2025-02-01,"Casual, Indie, Simulation",True,₪58.95,False,False,Dead,1,2025-07-01,False,False,,True,3,6,Aquarist,"Minimum:OS *:Windows 7Processor:Intel Core i5Memory:4 GB RAMGraphics:NVidia GeForce GTX 750Storage:10 GB available spaceSound Card:DirectX compatibleRecommended:OS:Windows 10Processor:Intel Core i7Memory:8 GB RAMGraphics:NVidia GeForce GTX 1050Storage:10 GB available spaceSound Card:DirectX compatible*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.","PlayWay S.A., FreeMind S.A.",17.0,"29 Mar, 2024",0.0,"English, Polish, French, Italian, German, Spanish - Spain, Simplified Chinese, Korean, Russian, Turkish, Arabic, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Norwegian, Portuguese - Portugal, Romanian, Swedish, Thai, Traditional Chinese, Ukrainian, Vietnamese","Indie, Sandbox, Simulation, Education, Casual, Job Simulator, Management, Building, Atmospheric, Relaxing, Family Friendly, First-Person, Immersive Sim, Creature Collector, 3D, Fishing, Singleplayer, Nature, Cute, Colorful",game,True
0.0,980940,5.005,"Casual, Simulation",False,,,Partial Xbox Controller Support,success,2025-08-24T12:43:04.449991,"Dasius, Noble Games Studio",0.0,0.0,₪36.95,2025-02-01,"Casual, Simulation",False,₪36.95,False,False,Dead,1,2025-07-01,False,False,,True,3,6,My Little Blacksmith Shop,"Minimum:OS *:Windows 7, Windows 10, Windows 11Processor:Quad Core Intel or AMD Processor, 2.5ghz or higherMemory:8 GB RAMGraphics:Nvidia Geforce 470 GTX or AMD Radeon 6870 HD Series or higherDirectX:Version 10Storage:2 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Noble Games Studio,1042.0,"16 Jan, 2017",0.0,English,"Crafting, Singleplayer, Simulation, Relaxing, Medieval, Casual, RPG, Sandbox, Mining, Exploration, Adventure, First-Person, Open World, VR, Life Sim, 3D, Stylized, Free to Play, Indie, Physics",game,True
23.0,440740,0.58,"Action, Casual, Free To Play, Indie, Strategy",True,,,,success,2025-08-25T17:02:50.958234,YFC games,0.0,0.0,Free To Play,2020-06-01,"Action, Casual, Free To Play, Indie, Strategy",False,Free To Play,True,False,Dead,1,2021-10-01,False,True,,True,3,6,Tap Tap Legions - Epic battles within 5 seconds!,"Minimum:OS *:Windows XP or LaterProcessor:Intel Core™ Duo or fasterMemory:2 GB RAMStorage:300 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",YFC games,351.0,"8 Feb, 2016",0.0,"English, Traditional Chinese, Simplified Chinese","Free to Play, Action, Strategy, Casual, Indie, Clicker, Multiplayer",game,True
0.0,816650,0.015,"Indie, Simulation",False,,,,success,2025-08-24T02:08:50.000701,Breakout,0.0,0.0,₪3.50,2019-04-01,"Indie, Simulation",False,₪3.50,False,False,Dead,1,2019-09-01,False,False,,True,3,6,Armor Contest,Minimum:OS:windowsXP SP3/win7/win8/win10Processor:Intel Core i5 4590 or AMD FX 8350 or greaterMemory:1 GB RAMGraphics:GeForce GTX 970 or AMD Radeon R9 290 or betterDirectX:Version 9.0Storage:1 GB available spaceRecommended:OS:windowsXP SP3/win7/win8/win10Processor:Intel Core i5 5775 or AMD Ryzen 5 or greaterMemory:2 GB RAMGraphics:GeForce GTX 980Ti or AMD Radeon RX 480 or betterDirectX:Version 9.0Storage:2 GB available space,Breakout,24.0,"22 May, 2018",0.0,"English, Simplified Chinese","Simulation, Indie",game,True
10.0,1416130,2.505,"Action, Adventure, Casual, Indie, Free To Play",False,,,Partial Xbox Controller Support,success,2025-08-24T02:21:55.247605,"Talia bob Mair, Angad Matharoo",0.0,1.0,Free,2024-06-01,"Action, Adventure, Casual, Indie, Free To Play",True,Free,True,False,Dead,1,2024-12-01,False,False,,True,3,6,Perfect Vermin,"Minimum:OS *:Windows 7 64-bitProcessor:Intel or AMD processor, 2.5 GHzMemory:8 GB RAMGraphics:NVIDIA GeForce 470 GTX or AMD Radeon 6870 HD series cardDirectX:Version 11Storage:385 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",ItsTheTalia,21.0,"6 Nov, 2020",0.0,English,"Free to Play, Indie, Horror, Surreal, Psychological Horror, Adventure, Dark, Singleplayer, First-Person, Casual, Action, Short, Atmospheric, Destruction, Story Rich, Puzzle, Great Soundtrack, Gore, Exploration, Multiplayer",game,True
0.0,359220,3.815,"Racing, Simulation",False,,,,success,2025-08-25T11:00:55.899927,Rainbow Studios,0.0,0.0,₪36.95,2025-02-01,"Racing, Simulation",False,₪36.95,False,False,Dead,1,2025-07-01,False,False,71.0,True,3,6,MX vs. ATV Unleashed,"Minimum:OS *:Windows 2000 / XP / Vista / 7 / 8 32 or 64 bitProcessor:1.2Ghz Pentium III or equivalent AMD Athlon XP processorMemory:512 MB RAMGraphics:GeForce 2 – ATI 7500 or better with at least 64 MB of Video RAMDirectX:Version 9.0cStorage:1500 MB available spaceSound Card:DirectX compatible cardAdditional Notes:The game does not feature Internet Multiplayer any more!Recommended:OS *:Windows XP / Vista / 7 / 8 32 or 64 bitProcessor:2.4 GHz Intel Pentium 4 or equivalentMemory:512 MB RAMGraphics:nVidia GeForce 3 or ATI Radeon 8500 or equivalent with 64 MB of Video RAMDirectX:Version 9.0cStorage:1500 MB available spaceSound Card:DirectX compatible cardAdditional Notes:The game does not feature Internet Multiplayer any more!*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",THQ Nordic,564.0,"16 Jan, 2006",0.0,English,"Racing, Motocross, Motorbike, Simulation, ATV, Open World, Multiplayer, Offroad, Sports",game,True
0.0,1754840,5.415,"Indie, Simulation",False,,,,success,2025-08-25T03:52:13.232999,Save All Studio,0.0,0.0,₪92.95,2025-02-01,"Indie, Simulation",False,₪92.95,False,False,Dead,1,2025-07-01,False,False,,True,3,6,Hacker Simulator,"Minimum:OS *:Windows 7 64-bit or laterProcessor:i5-2500 3.30 GHzMemory:8 GB RAMGraphics:NVIDIA GeForce 780 GTX or AMD Radeon Radeon R7 260X series card or higherStorage:10 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Save All Studio,1073.0,"20 Oct, 2021",0.0,English,"Hacking, Simulation, Singleplayer, Realistic, Crime, Programming, Typing, Detective, Adventure, Cyberpunk, Atmospheric, Sandbox, First-Person, Action, Indie",game,True
6.0,758220,0.055,"Action, Adventure, Indie, RPG",False,,,Partial Xbox Controller Support,success,2025-08-23T22:30:07.918807,Night Apparatus,0.0,0.0,₪18.50,2017-12-01,"Action, Adventure, Indie, RPG",False,₪18.50,False,False,Dead,1,2019-07-01,True,False,,True,3,6,Osmorrow,"Minimum:OS *:Windows 7Processor:Intel® Pentium® i5 2.4 GHz eller AMD 3500+Memory:2 GB RAMGraphics:NVIDIA® GeForce 8800 or ATI Radeon® X1900, 512mb video memory requiredDirectX:Version 9.0cStorage:300 MB available spaceSound Card:Direct X- compatible soundcard*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Night Apparatus,0.0,"27 Dec, 2017",0.0,English,"Adventure, Action, Indie, RPG",game,True
15.0,2075070,35.11,"Casual, Indie, Simulation",False,,,,success,2025-08-24T12:25:36.885858,troy_en,13.0,0.0,$5.99,2025-02-01,"Casual, Indie, Simulation",False,$26.07,False,False,Dead,1,2025-07-01,False,False,,True,3,6,KinitoPET,Minimum:Requires a 64-bit processor and operating systemOS:Windows 10Processor:i3-3220 CPUMemory:4 GB RAMGraphics:GeForce GTX 960Storage:850 MB available spaceAdditional Notes:OpenGL ES 3.0Recommended:Requires a 64-bit processor and operating systemOS:Windows 10Processor:i5-8250U CPUMemory:8 GB RAMGraphics:GeForce GTX 960Network:Broadband Internet connectionStorage:850 MB available spaceAdditional Notes:OpenGL ES 3.0,troy_en,200.0,"Jan 9, 2024",0.0,English,"Psychological Horror, Horror, 2D, Indie, Retro, Immersive Sim, Multiple Endings, Story Rich, Artificial Intelligence, Pixel Graphics, 1990's, Visual Novel, Singleplayer, Linear, Psychological, Conversation, Simulation, Narration, 3D, Casual",game,True
0.0,740780,0.065,"Action, Casual",False,,,,success,2025-08-23T21:17:51.281151,qUATERNIon,0.0,0.0,₪21.95,2019-06-01,"Action, Casual",False,₪21.95,False,False,Dead,1,2020-08-01,False,False,,True,3,6,OnsenVR,Minimum:Requires a 64-bit processor and operating systemOS:Windows 10Processor:Intel i5-4590Memory:8 GB RAMGraphics:NVIDIA GeForce GTX 970Storage:2 GB available spaceVR Support:SteamVR. Standing OnlyRecommended:Requires a 64-bit processor and operating system,qUATERNIon,26.0,"1 Dec, 2017",18.0,"English, Japanese","Casual, Action, Nudity, Violent, VR, Immersive Sim, First-Person, Relaxing, Atmospheric, PvE, Combat, Singleplayer, Gore, Sexual Content, Mature, Funny, World War II, Adventure, Comedy, Psychological Horror",game,True
6.0,872990,1.77,"Casual, Indie",False,,,,success,2025-08-24T05:41:17.010229,"Lipe Pereira(bro), IceMakerZero",0.0,0.0,₪18.50,2023-11-01,"Casual, Indie",False,₪18.50,False,False,Dead,1,2024-08-01,False,False,,True,3,6,Stream Games,"Minimum:OS *:Microsoft® Windows® XP or laterProcessor:Dual Core 2.0 GHZ or BetterMemory:512 MB RAMGraphics:Compatible with DirectX 9DirectX:Version 9.0Network:Broadband Internet connectionStorage:30 MB available spaceRecommended:OS *:Microsoft® Windows® 7 or laterProcessor:Dual Core 3.0 GHZ or higherMemory:2 GB RAMGraphics:Compatible with DirectX 9 or laterDirectX:Version 9.0Network:Broadband Internet connectionStorage:30 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.","Lipe Pereira(bro), IceMakerZero",39.0,"6 Jul, 2018",0.0,"English, Portuguese - Brazil","Indie, Casual",game,True
0.0,1562860,1.86,"Casual, Free To Play, Simulation",False,,,,success,2025-08-24T12:03:19.533297,"Jan Place Jakobsen, Kristoffer Juel Friis, Jonas Skjønnemann, Ignacy Grabowski",0.0,0.0,Free,2021-04-01,"Casual, Free To Play, Simulation",False,Free,True,False,Dead,1,2023-07-01,False,False,,True,3,4,Distancing,Minimum:OS:Windows 10Processor:Intel(R) Core(TM) I5-6200U CPU @ 2.3GHz 2.40GHzMemory:8 GB RAMGraphics:Intel(R)HD Graphics 520Storage:35 MB available spaceSound Card:N/A,"Jan Place Jakobsen, Kristoffer Juel Friis, Jonas Skjønnemann, Ignacy Grabowski",153.0,"2 Feb, 2021",0.0,English,"Casual, Simulation, 2D, Top-Down, RPG, Stealth, Singleplayer, Free to Play, Life Sim, Outbreak Sim, Cute, Tactical",game,True
87.0,1981250,1.7,Indie,False,,,"Full Xbox Controller Support, Steam Input API Support",success,2025-08-24T07:59:32.684843,Date Ariane Games,0.0,0.0,$9.99,2024-08-01,Indie,False,$9.99,False,False,Dead,1,2025-04-01,False,False,,True,3,6,Date Ariane Remastered,"Minimum:Requires a 64-bit processor and operating systemOS *:Windows Vista or higherProcessor:2.0 GHz Core 2 DuoMemory:2 GB RAMGraphics:OpenGL 2.0 or DirectX 9.0c 1280x720pDirectX:Version 9.0cStorage:1 GB available spaceRecommended:Requires a 64-bit processor and operating systemOS:10Graphics:1920x1080p*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Date Ariane Games,51.0,"Jun 9, 2022",18.0,English,"Visual Novel, Choose Your Own Adventure, Dating Sim, Mature, Nudity, Romance, Comedy, Point & Click, Female Protagonist, First-Person, 3D, LGBTQ, Choices Matter, Sexual Content, Multiple Endings, Casual, Realistic, NSFW, Singleplayer, Indie",game,True
11.0,2479000,24.225,"Audio Production, Utilities",False,,,,success,2025-08-23T19:52:17.286299,Evolved Labs,0.0,0.0,₪29.50,2025-02-01,"Audio Production, Utilities",False,₪29.50,False,False,Dead,1,2025-07-01,False,False,,True,3,6,Noise-o-matic,Minimum:Requires a 64-bit processor and operating systemOS:Windows 10 64 bitProcessor:If you can run windows you can run Noise-o-maticSound Card:A sound card and an output device are required.Additional Notes:You need a microphone plugged in!Recommended:Requires a 64-bit processor and operating systemOS:Windows 11 64 bitProcessor:If you can run windows you can run Noise-o-maticSound Card:A sound card and an output device are required.Additional Notes:You need a microphone plugged in!,Evolved Labs,107.0,"25 Jan, 2024",0.0,"English, Italian, Korean, Simplified Chinese, Spanish - Spain, Spanish - Latin America, Japanese, French, Portuguese - Brazil, Portuguese - Portugal, Polish, Russian, Ukrainian, German, Turkish","Utilities, Audio Production, Music, Software, Voice Control",software,True
100.0,2399910,7.99,"Indie, RPG, Free To Play",False,,,,success,2025-08-26T11:06:55.325694,墨染_Aifeimo,0.0,1.0,Free To Play,2025-02-01,"Indie, RPG, Free To Play",True,Free To Play,True,False,Dead,1,2025-07-01,False,False,,True,3,6,Byakuya Museum,"Minimum:Requires a 64-bit processor and operating systemOS:micrsoft 64bit Window7Processor:64bit Intel compatible Dual Core CPUMemory:2 GB RAMGraphics:DX10 Compliant graphics cardDirectX:Version 10Storage:2 GB available spaceSound Card:DirectX compatibleRecommended:Requires a 64-bit processor and operating systemOS *:micrsoft 64bit Window7.8.10Processor:64bit Intel compatible Dual Core CPUMemory:8 GB RAMGraphics:DX11 Compliant graphics cardDirectX:Version 10Storage:3 GB available spaceSound Card:DirectX compatible*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",墨染_Aifeimo,638.0,"26 May, 2023",0.0,Simplified Chinese,"JRPG, RPGMaker, Horror, Drama, Fantasy, Indie, Lore-Rich, Pixel Graphics, Multiple Endings, Story Rich, Anime, Dark, Nature, RPG, Colorful, Visual Novel, 2D, Time Manipulation, Free to Play, 2D Platformer",game,True
10.0,351510,31.615,"Casual, Indie, Strategy",False,,,Full Xbox Controller Support,success,2025-08-25T10:30:30.947548,"Jackbox Games, Inc.",65.0,1.0,₪1.75,2025-02-01,"Casual, Indie, Strategy",True,₪36.95,False,False,Dead,1,2025-07-01,True,True,,True,3,6,Quiplash,"Minimum:OS *:Windows 7+Processor:2 Ghz Dual Core or higherMemory:125 MB RAMNetwork:Broadband Internet connectionStorage:110 MB available spaceSound Card:Integrated*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.","Jackbox Games, Inc.",956.0,"30 Jun, 2015",0.0,English,"Casual, Multiplayer, Comedy, Indie, Strategy, Co-op, Local Multiplayer, Family Friendly, Party Game, Party, Funny, Board Game, Trivia",game,True
